891.73714056;49.4362956165
935.49835329;43.4689226372
975.589504761;57.3249872833
1026.42795828;59.3564467964
1068.73154223;70.1104417129
1107.52883129;65.6083041706
1135.06623418;64.6566961402
1163.09152445;70.9988930799
1197.33397354;72.4212497588
1221.99659545;75.4356013338
1245.29001253;75.34515796
1268.9658071;93.4993097932
1280.18756809;90.939102952
1297.62311746;101.236003072
1313.12373336;108.0147453
1328.68616547;108.129455653
1350.78491436;109.078990365
1364.71868501;105.304170404
1374.83756783;102.37096789
1390.04035393;108.618501541
1404.02157696;114.028692011
1418.63743535;106.998764749
1426.34995439;110.951807771
1436.07167729;107.150905006
1452.83725512;108.762342402
1462.18709597;112.980266108
1472.5063283;110.938593943
1481.41936714;117.87055977
1486.45412787;116.606044375
1494.56153847;118.351780898
1499.58966278;120.615530015
1505.58699876;123.070285783
1516.94088764;129.082478663
1519.10021785;126.786060432
1522.53389765;130.07718343
1529.48832616;129.040111661
1536.37449553;130.634009876
1541.07917787;131.508605185
1549.9293992;134.443964647
1553.34133145;132.917437608
1559.71115507;135.54129544
1567.44804211;136.299163201
1568.82939552;135.61572669
1571.15191821;136.222419494
1573.94412651;137.660066482
1580.06786632;138.393723771
1582.65805862;137.549576821
1585.39390788;140.174457919
1590.58187834;140.381121701
1592.67574245;141.360109164
1596.18985867;141.177666469
1598.06460051;140.839855508
1601.2771876;142.929508406
1607.1154883;147.328656991
1609.92215396;145.151046805
1612.98952165;147.39986192
1614.14087259;148.093345028
1614.49544045;148.071298494
1615.60296352;148.153123576
1617.7486767;147.229177365
1618.25533805;147.390319807
1619.3578774;146.60822212
1621.44869468;145.276637239
1622.46341146;144.812596453
1622.81785796;144.683910914
1625.42840161;143.490490096
1628.26170813;143.398355879
1629.24961066;143.564766288
1631.74009074;144.215390116
1631.87453104;144.198945273
1634.30360969;143.177139636
1634.62334883;143.01730641
1637.15600276;142.90088016
1637.97151908;143.055113567
1638.85638272;142.52266016
1640.66483947;142.573280826
1642.5032647;141.05962367
1643.25616008;140.484208542
1643.85142406;140.217173251
1645.13565644;139.021848748
1646.59463413;140.628958785
1647.42877716;140.180385764
1647.64725735;140.505018756
1648.67622706;141.029461866
1649.8685498;140.556908384
1651.16921951;140.473162281
1652.9251986;139.987619102
1654.62113252;138.508216905
1655.12466203;138.752626244
1655.12466203;138.752626244
1656.66291769;137.489271959
1658.02416872;136.490482734
1658.70218266;136.071602998
1659.98627824;135.239373543
1661.6358252;134.340062188
1661.66277228;134.322342538
1663.24984977;134.664249783
1664.54541667;134.215957106
1664.78213197;134.569851577
1669.6159345;139.35831465
1669.6159345;139.35831465
