868.274440376;60.462643068
917.993315968;64.1645200118
988.490558257;60.3753553145
1030.3843148;63.1420747251
1074.58277692;65.4597360679
1111.74993861;62.1504289912
1143.19547013;62.1299124413
1173.84045278;60.6062162759
1200.68986564;57.1368246134
1219.94828648;55.3267540547
1241.55109336;57.5756135349
1262.16868291;57.9934178473
1277.97160944;57.3080861321
1295.27223001;57.9942743932
1306.83319852;58.8097275269
1324.38713138;61.426982058
1342.54280916;64.4358065879
1353.31285579;64.8461814622
1368.23196091;67.5469895256
1377.38658799;67.8113102826
1387.36894717;67.5768490613
1399.94347765;68.5528469326
1412.20783335;67.9960153507
1420.49763076;69.2882041645
1427.05482213;68.8414074354
1435.96666435;70.9515528448
1444.10495398;71.9679083147
1450.0748233;72.339269545
1456.07733349;73.0420662581
1462.09131039;75.4901901563
1467.83203731;73.8142115119
1472.69269832;74.2247217204
1479.13036837;75.0730533407
1484.0312525;76.0731018185
1488.6260095;77.5896944242
1491.98378309;78.2508360642
1496.54934525;79.3087948553
1500.29438469;81.8768863781
1503.5458639;82.2025880399
1507.10094582;82.9255588175
1509.60410162;83.7725650157
1513.28096285;83.842048069
1516.26485067;83.8896509192
1518.08434708;84.413396977
1522.87124619;84.408078293
1524.32816261;85.1805095191
1526.69831424;84.7021376715
1528.5329906;84.9096667045
1529.9802093;85.4512319886
1531.49143654;86.0297629341
1532.6627276;86.8153711391
1533.69474926;86.8847889066
1534.99566925;87.4322028363
1536.044548;87.7394523244
1537.12811487;87.6735745575
1539.52151924;87.3815357648
1540.63644744;87.8705073934
1541.49632791;88.59510318
1542.56611155;89.2799305939
1543.38292538;89.580285824
1544.64152189;89.3740686512
1545.50850342;90.3267275179
1546.75263789;91.168885501
1548.89707457;91.4276919462
1549.87804151;91.341917515
1550.02376417;91.2997248532
1550.47946863;91.4069503921
1551.86108742;91.1995297899
1552.96638611;91.4273842674
1553.97854552;91.4256180666
1554.51063787;91.633365453
1555.3503717;91.9586484825
1556.73750371;92.2501605387
1557.68985005;92.9620601374
1558.31946547;93.0513681031
1559.35310678;93.4474759473
1559.58309907;93.5816463463
1559.58728184;93.5770521374
1560.13580993;93.4211747411
1560.62600931;92.9924331641
1560.95948349;92.7970091419
1560.98149492;92.7901348124
1561.44993385;93.0546383124
1562.37557634;92.8661927705
1562.67106782;93.0021498933
1562.73102169;92.9420120447
1562.77753471;92.9409302017
1563.09687872;92.7575601617
1563.65568151;92.5953697897
1563.83433571;92.5499334257
1564.39601427;92.2619708478
1564.50976527;92.2352690542
1564.56578674;92.299172253
1564.68012611;92.1158990161
1564.89800103;91.7849792132
1565.00040927;91.6725650757
1565.02247403;91.6144844756
1565.14451599;91.4936023302
1565.26547467;91.519379928
1565.33837467;91.4167618827
1565.33837467;91.4167618827
