894.538864791;62.7256046411
954.173484269;61.9395143316
995.46862736;52.2167094065
1045.19780158;51.0951630167
1079.11066715;58.6371467323
1115.89233166;49.7454436505
1143.67112474;46.0714600093
1174.86116289;49.330756697
1198.41276434;50.4315986038
1220.66954774;52.0941451123
1245.48229486;56.0234054773
1268.71342567;59.5899588822
1285.05227719;59.8615028613
1304.75911828;66.3600531783
1318.69140461;71.7476732909
1332.2872033;72.8656362349
1353.0679819;81.6194797405
1365.1517529;83.7446700924
1381.84970553;85.4251182294
1394.13974526;85.4491406128
1404.7439945;87.8621707442
1416.90728068;88.0309655477
1431.2188591;90.8595660498
1442.32964848;97.0562476778
1453.3954527;97.853288185
1461.20425554;100.910354443
1470.22928477;102.230910008
1479.90699296;105.932996816
1487.30010868;106.689872191
1497.00167475;107.72604043
1504.6190083;111.396487595
1511.63432099;112.074408609
1517.75020914;114.874985916
1523.31515084;116.201094616
1530.25365347;113.746982627
1533.97754018;115.008541685
1542.40257172;117.171996884
1547.45997876;118.225869531
1552.85554961;118.854784818
1557.35694564;121.620740761
1562.13962675;124.24054273
1566.66380616;123.995170084
1570.08159349;125.340178677
1573.42976773;125.545353838
1577.80817492;124.619332885
1579.3358211;124.34061792
1581.98137159;123.651727182
1585.02641077;123.409834534
1587.62423449;124.462753734
1590.12309954;123.978851857
1591.73924561;123.534518347
1594.57349079;124.000125091
1595.99079063;124.291641127
1597.97814964;124.498239779
1598.81940426;124.999117979
1599.98960357;125.139121208
1601.30345765;125.758028313
1602.80221531;128.829230376
1604.99809357;130.167252595
1605.50224828;130.308177494
1606.9121622;131.631402816
1607.63957565;131.523466818
1608.30778861;131.620788208
1609.07935251;131.540229064
1610.37244663;133.408879445
1611.07650681;133.453141157
1612.05531587;133.920799805
1612.35722375;134.029854003
1612.41523651;134.077721678
1612.81329591;134.139208343
1613.1184095;134.528805199
1613.6327783;134.771770363
1613.85300399;134.657844064
1614.20311356;134.831010107
1615.5741217;136.556356849
1616.06456857;136.509600873
1616.51252488;136.672790991
1616.59736171;136.680524593
1617.56284819;137.318879826
1617.94702619;137.453400103
1618.78732073;137.968120499
1618.97859878;137.951916899
1618.97859878;137.951916899
1619.31258779;138.185284814
1619.32951862;138.203602549
1619.32951862;138.203602549
1619.82456974;138.649036585
1620.12748239;138.838715482
1620.79814621;139.610183621
1620.85601207;139.735578848
1621.70902037;140.760429301
1621.73998774;140.768076956
1621.7401;140.768225729
1622.50649486;142.068131475
1623.10941486;143.837415337
1624.06326325;145.257443506
1624.33142581;144.926801355
1624.39249113;145.027802423
1625.50171675;145.601610799
1625.50171675;145.601610799
1625.74228645;146.01364813
